sale_id,product_id,customer_id,sale_date,sale_amount,location,country,processed
7266,30,78,2023-03-14,543.21,New Castle,England,0
7267,42,24,2023-07-23,875.99,San Antonio,United States,0
7268,11,56,2023-11-04,432.10,Sochi,Russia,0
7269,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7270,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7271,34,56,2024-05-21,875.34,San Jose,United States,0
7272,1,1,2024-05-21,875.34,Porto,Portugal,0
7273,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7274,12,78,2024-02-14,489.22,Bahia,Brazil,0
7275,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7276,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7277,30,78,2023-03-14,543.21,New Castle,England,0
7278,42,24,2023-07-23,875.99,San Antonio,United States,0
7279,23,12,2023-04-21,348.67,Los Angeles,United States,0
7280,23,12,2023-04-21,348.67,Los Angeles,United States,0
7281,77,45,2023-10-15,124.89,Luanda,Angola,0
7282,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7283,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7284,30,78,2023-03-14,543.21,New Castle,England,0
7285,42,24,2023-07-23,875.99,San Antonio,United States,0
7286,11,56,2023-11-04,432.10,Sochi,Russia,0
7287,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7288,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7289,34,56,2024-05-21,875.34,San Jose,United States,0
7290,1,1,2024-05-21,875.34,Porto,Portugal,0
7291,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7292,12,78,2024-02-14,489.22,Bahia,Brazil,0
7293,23,12,2023-04-21,348.67,Los Angeles,United States,0
7294,77,45,2023-10-15,124.89,Luanda,Angola,0
7295,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7296,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7297,30,78,2023-03-14,543.21,New Castle,England,0
7298,42,24,2023-07-23,875.99,San Antonio,United States,0
7299,11,56,2023-11-04,432.10,Sochi,Russia,0
7300,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7301,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7302,34,56,2024-05-21,875.34,San Jose,United States,0
7303,1,1,2024-05-21,875.34,Porto,Portugal,0
7304,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7305,12,78,2024-02-14,489.22,Bahia,Brazil,0
7306,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7307,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7308,30,78,2023-03-14,543.21,New Castle,England,0
7309,42,24,2023-07-23,875.99,San Antonio,United States,0
7310,23,12,2023-04-21,348.67,Los Angeles,United States,0
7311,23,12,2023-04-21,348.67,Los Angeles,United States,0
7312,77,45,2023-10-15,124.89,Luanda,Angola,0
7313,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7314,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7315,30,78,2023-03-14,543.21,New Castle,England,0
7316,42,24,2023-07-23,875.99,San Antonio,United States,0
7317,11,56,2023-11-04,432.10,Sochi,Russia,0
7318,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7319,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7320,34,56,2024-05-21,875.34,San Jose,United States,0
7321,1,1,2024-05-21,875.34,Porto,Portugal,0
7322,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7323,12,78,2024-02-14,489.22,Bahia,Brazil,0
7324,23,12,2023-04-21,348.67,Los Angeles,United States,0
7325,77,45,2023-10-15,124.89,Luanda,Angola,0
7326,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7327,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7328,30,78,2023-03-14,543.21,New Castle,England,0
7329,42,24,2023-07-23,875.99,San Antonio,United States,0
7330,11,56,2023-11-04,432.10,Sochi,Russia,0
7331,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7332,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7333,34,56,2024-05-21,875.34,San Jose,United States,0
7334,1,1,2024-05-21,875.34,Porto,Portugal,0
7335,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7336,12,78,2024-02-14,489.22,Bahia,Brazil,0
7337,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7338,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7339,30,78,2023-03-14,543.21,New Castle,England,0
7340,42,24,2023-07-23,875.99,San Antonio,United States,0
7341,23,12,2023-04-21,348.67,Los Angeles,United States,0
7342,23,12,2023-04-21,348.67,Los Angeles,United States,0
7343,77,45,2023-10-15,124.89,Luanda,Angola,0
7344,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7345,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7346,30,78,2023-03-14,543.21,New Castle,England,0
7347,42,24,2023-07-23,875.99,San Antonio,United States,0
7348,11,56,2023-11-04,432.10,Sochi,Russia,0
7349,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7350,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7351,34,56,2024-05-21,875.34,San Jose,United States,0
7352,1,1,2024-05-21,875.34,Porto,Portugal,0
7353,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7354,12,78,2024-02-14,489.22,Bahia,Brazil,0
7355,23,12,2023-04-21,348.67,Los Angeles,United States,0
7356,77,45,2023-10-15,124.89,Luanda,Angola,0
7357,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7358,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7359,30,78,2023-03-14,543.21,New Castle,England,0
7360,42,24,2023-07-23,875.99,San Antonio,United States,0
7361,11,56,2023-11-04,432.10,Sochi,Russia,0
7362,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7363,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7364,34,56,2024-05-21,875.34,San Jose,United States,0
7365,1,1,2024-05-21,875.34,Porto,Portugal,0
7366,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7367,12,78,2024-02-14,489.22,Bahia,Brazil,0
7368,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7369,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7370,30,78,2023-03-14,543.21,New Castle,England,0
7371,42,24,2023-07-23,875.99,San Antonio,United States,0
7372,23,12,2023-04-21,348.67,Los Angeles,United States,0
7373,23,12,2023-04-21,348.67,Los Angeles,United States,0
7374,77,45,2023-10-15,124.89,Luanda,Angola,0
7375,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7376,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7377,30,78,2023-03-14,543.21,New Castle,England,0
7378,42,24,2023-07-23,875.99,San Antonio,United States,0
7379,11,56,2023-11-04,432.10,Sochi,Russia,0
7380,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7381,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7382,34,56,2024-05-21,875.34,San Jose,United States,0
7383,1,1,2024-05-21,875.34,Porto,Portugal,0
7384,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7385,12,78,2024-02-14,489.22,Bahia,Brazil,0
7386,23,12,2023-04-21,348.67,Los Angeles,United States,0
7387,77,45,2023-10-15,124.89,Luanda,Angola,0
7388,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7389,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7390,30,78,2023-03-14,543.21,New Castle,England,0
7391,42,24,2023-07-23,875.99,San Antonio,United States,0
7392,11,56,2023-11-04,432.10,Sochi,Russia,0
7393,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7394,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7395,34,56,2024-05-21,875.34,San Jose,United States,0
7396,1,1,2024-05-21,875.34,Porto,Portugal,0
7397,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7398,12,78,2024-02-14,489.22,Bahia,Brazil,0
7399,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7400,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7401,30,78,2023-03-14,543.21,New Castle,England,0
7402,42,24,2023-07-23,875.99,San Antonio,United States,0
7403,23,12,2023-04-21,348.67,Los Angeles,United States,0
7404,23,12,2023-04-21,348.67,Los Angeles,United States,0
7405,77,45,2023-10-15,124.89,Luanda,Angola,0
7406,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7407,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7408,30,78,2023-03-14,543.21,New Castle,England,0
7409,42,24,2023-07-23,875.99,San Antonio,United States,0
7410,11,56,2023-11-04,432.10,Sochi,Russia,0
7411,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7412,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7413,34,56,2024-05-21,875.34,San Jose,United States,0
7414,1,1,2024-05-21,875.34,Porto,Portugal,0
7415,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7416,12,78,2024-02-14,489.22,Bahia,Brazil,0
7417,23,12,2023-04-21,348.67,Los Angeles,United States,0
7418,77,45,2023-10-15,124.89,Luanda,Angola,0
7419,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7420,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7421,30,78,2023-03-14,543.21,New Castle,England,0
7422,42,24,2023-07-23,875.99,San Antonio,United States,0
7423,11,56,2023-11-04,432.10,Sochi,Russia,0
7424,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7425,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7426,34,56,2024-05-21,875.34,San Jose,United States,0
7427,1,1,2024-05-21,875.34,Porto,Portugal,0
7428,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7429,12,78,2024-02-14,489.22,Bahia,Brazil,0
7430,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7431,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7432,30,78,2023-03-14,543.21,New Castle,England,0
7433,42,24,2023-07-23,875.99,San Antonio,United States,0
7434,23,12,2023-04-21,348.67,Los Angeles,United States,0
7435,23,12,2023-04-21,348.67,Los Angeles,United States,0
7436,77,45,2023-10-15,124.89,Luanda,Angola,0
7437,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7438,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7439,30,78,2023-03-14,543.21,New Castle,England,0
7440,42,24,2023-07-23,875.99,San Antonio,United States,0
7441,11,56,2023-11-04,432.10,Sochi,Russia,0
7442,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7443,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7444,34,56,2024-05-21,875.34,San Jose,United States,0
7445,1,1,2024-05-21,875.34,Porto,Portugal,0
7446,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7447,12,78,2024-02-14,489.22,Bahia,Brazil,0
7448,23,12,2023-04-21,348.67,Los Angeles,United States,0
7449,77,45,2023-10-15,124.89,Luanda,Angola,0
7450,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7451,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7452,30,78,2023-03-14,543.21,New Castle,England,0
7453,42,24,2023-07-23,875.99,San Antonio,United States,0
7454,11,56,2023-11-04,432.10,Sochi,Russia,0
7455,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7456,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7457,34,56,2024-05-21,875.34,San Jose,United States,0
7458,1,1,2024-05-21,875.34,Porto,Portugal,0
7459,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7460,12,78,2024-02-14,489.22,Bahia,Brazil,0
7461,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7462,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7463,30,78,2023-03-14,543.21,New Castle,England,0
7464,42,24,2023-07-23,875.99,San Antonio,United States,0
7465,23,12,2023-04-21,348.67,Los Angeles,United States,0
7466,23,12,2023-04-21,348.67,Los Angeles,United States,0
7467,77,45,2023-10-15,124.89,Luanda,Angola,0
7468,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7469,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7470,30,78,2023-03-14,543.21,New Castle,England,0
7471,42,24,2023-07-23,875.99,San Antonio,United States,0
7472,11,56,2023-11-04,432.10,Sochi,Russia,0
7473,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7474,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7475,34,56,2024-05-21,875.34,San Jose,United States,0
7476,1,1,2024-05-21,875.34,Porto,Portugal,0
7477,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7478,12,78,2024-02-14,489.22,Bahia,Brazil,0
7479,23,12,2023-04-21,348.67,Los Angeles,United States,0
7480,77,45,2023-10-15,124.89,Luanda,Angola,0
7481,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7482,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7483,30,78,2023-03-14,543.21,New Castle,England,0
7484,42,24,2023-07-23,875.99,San Antonio,United States,0
7485,11,56,2023-11-04,432.10,Sochi,Russia,0
7486,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7487,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7488,34,56,2024-05-21,875.34,San Jose,United States,0
7489,1,1,2024-05-21,875.34,Porto,Portugal,0
7490,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7491,12,78,2024-02-14,489.22,Bahia,Brazil,0
7492,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7493,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7494,30,78,2023-03-14,543.21,New Castle,England,0
7495,42,24,2023-07-23,875.99,San Antonio,United States,0
7496,23,12,2023-04-21,348.67,Los Angeles,United States,0
7497,23,12,2023-04-21,348.67,Los Angeles,United States,0
7498,77,45,2023-10-15,124.89,Luanda,Angola,0
7499,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7500,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7501,30,78,2023-03-14,543.21,New Castle,England,0
7502,42,24,2023-07-23,875.99,San Antonio,United States,0
7503,11,56,2023-11-04,432.10,Sochi,Russia,0
7504,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7505,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7506,34,56,2024-05-21,875.34,San Jose,United States,0
7507,1,1,2024-05-21,875.34,Porto,Portugal,0
7508,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7509,12,78,2024-02-14,489.22,Bahia,Brazil,0
7510,23,12,2023-04-21,348.67,Los Angeles,United States,0
7511,77,45,2023-10-15,124.89,Luanda,Angola,0
7512,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7513,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7514,30,78,2023-03-14,543.21,New Castle,England,0
7515,42,24,2023-07-23,875.99,San Antonio,United States,0
7516,11,56,2023-11-04,432.10,Sochi,Russia,0
7517,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7518,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7519,34,56,2024-05-21,875.34,San Jose,United States,0
7520,1,1,2024-05-21,875.34,Porto,Portugal,0
7521,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7522,12,78,2024-02-14,489.22,Bahia,Brazil,0
7523,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7524,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7525,30,78,2023-03-14,543.21,New Castle,England,0
7526,42,24,2023-07-23,875.99,San Antonio,United States,0
7527,23,12,2023-04-21,348.67,Los Angeles,United States,0
7528,23,12,2023-04-21,348.67,Los Angeles,United States,0
7529,77,45,2023-10-15,124.89,Luanda,Angola,0
7530,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7531,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7532,30,78,2023-03-14,543.21,New Castle,England,0
7533,42,24,2023-07-23,875.99,San Antonio,United States,0
7534,11,56,2023-11-04,432.10,Sochi,Russia,0
7535,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7536,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7537,34,56,2024-05-21,875.34,San Jose,United States,0
7538,1,1,2024-05-21,875.34,Porto,Portugal,0
7539,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7540,12,78,2024-02-14,489.22,Bahia,Brazil,0
7541,23,12,2023-04-21,348.67,Los Angeles,United States,0
7542,77,45,2023-10-15,124.89,Luanda,Angola,0
7543,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7544,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7545,30,78,2023-03-14,543.21,New Castle,England,0
7546,42,24,2023-07-23,875.99,San Antonio,United States,0
7547,11,56,2023-11-04,432.10,Sochi,Russia,0
7548,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7549,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7550,34,56,2024-05-21,875.34,San Jose,United States,0
7551,1,1,2024-05-21,875.34,Porto,Portugal,0
7552,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7553,12,78,2024-02-14,489.22,Bahia,Brazil,0
7554,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7555,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7556,30,78,2023-03-14,543.21,New Castle,England,0
7557,42,24,2023-07-23,875.99,San Antonio,United States,0
7558,23,12,2023-04-21,348.67,Los Angeles,United States,0
7559,23,12,2023-04-21,348.67,Los Angeles,United States,0
7560,77,45,2023-10-15,124.89,Luanda,Angola,0
7561,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7562,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7563,30,78,2023-03-14,543.21,New Castle,England,0
7564,42,24,2023-07-23,875.99,San Antonio,United States,0
7565,11,56,2023-11-04,432.10,Sochi,Russia,0
7566,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7567,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7568,34,56,2024-05-21,875.34,San Jose,United States,0
7569,1,1,2024-05-21,875.34,Porto,Portugal,0
7570,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7571,12,78,2024-02-14,489.22,Bahia,Brazil,0
7572,23,12,2023-04-21,348.67,Los Angeles,United States,0
7573,77,45,2023-10-15,124.89,Luanda,Angola,0
7574,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7575,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7576,30,78,2023-03-14,543.21,New Castle,England,0
7577,42,24,2023-07-23,875.99,San Antonio,United States,0
7578,11,56,2023-11-04,432.10,Sochi,Russia,0
7579,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7580,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7581,34,56,2024-05-21,875.34,San Jose,United States,0
7582,1,1,2024-05-21,875.34,Porto,Portugal,0
7583,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7584,12,78,2024-02-14,489.22,Bahia,Brazil,0
7585,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7586,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7587,30,78,2023-03-14,543.21,New Castle,England,0
7588,42,24,2023-07-23,875.99,San Antonio,United States,0
7589,23,12,2023-04-21,348.67,Los Angeles,United States,0
7590,23,12,2023-04-21,348.67,Los Angeles,United States,0
7591,77,45,2023-10-15,124.89,Luanda,Angola,0
7592,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7593,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7594,30,78,2023-03-14,543.21,New Castle,England,0
7595,42,24,2023-07-23,875.99,San Antonio,United States,0
7596,11,56,2023-11-04,432.10,Sochi,Russia,0
7597,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7598,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7599,34,56,2024-05-21,875.34,San Jose,United States,0
7600,1,1,2024-05-21,875.34,Porto,Portugal,0
7601,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7602,12,78,2024-02-14,489.22,Bahia,Brazil,0
7603,23,12,2023-04-21,348.67,Los Angeles,United States,0
7604,77,45,2023-10-15,124.89,Luanda,Angola,0
7605,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7606,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7607,30,78,2023-03-14,543.21,New Castle,England,0
7608,42,24,2023-07-23,875.99,San Antonio,United States,0
7609,11,56,2023-11-04,432.10,Sochi,Russia,0
7610,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7611,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7612,34,56,2024-05-21,875.34,San Jose,United States,0
7613,1,1,2024-05-21,875.34,Porto,Portugal,0
7614,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7615,12,78,2024-02-14,489.22,Bahia,Brazil,0
7616,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7617,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7618,30,78,2023-03-14,543.21,New Castle,England,0
7619,42,24,2023-07-23,875.99,San Antonio,United States,0
7620,23,12,2023-04-21,348.67,Los Angeles,United States,0
7621,23,12,2023-04-21,348.67,Los Angeles,United States,0
7622,77,45,2023-10-15,124.89,Luanda,Angola,0
7623,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7624,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7625,30,78,2023-03-14,543.21,New Castle,England,0
7626,42,24,2023-07-23,875.99,San Antonio,United States,0
7627,11,56,2023-11-04,432.10,Sochi,Russia,0
7628,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7629,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7630,34,56,2024-05-21,875.34,San Jose,United States,0
7631,1,1,2024-05-21,875.34,Porto,Portugal,0
7632,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7633,12,78,2024-02-14,489.22,Bahia,Brazil,0
7634,23,12,2023-04-21,348.67,Los Angeles,United States,0
7635,77,45,2023-10-15,124.89,Luanda,Angola,0
7636,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7637,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7638,30,78,2023-03-14,543.21,New Castle,England,0
7639,42,24,2023-07-23,875.99,San Antonio,United States,0
7640,11,56,2023-11-04,432.10,Sochi,Russia,0
7641,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7642,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7643,34,56,2024-05-21,875.34,San Jose,United States,0
7644,1,1,2024-05-21,875.34,Porto,Portugal,0
7645,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7646,12,78,2024-02-14,489.22,Bahia,Brazil,0
7647,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7648,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7649,30,78,2023-03-14,543.21,New Castle,England,0
7650,42,24,2023-07-23,875.99,San Antonio,United States,0
7651,23,12,2023-04-21,348.67,Los Angeles,United States,0
7652,23,12,2023-04-21,348.67,Los Angeles,United States,0
7653,77,45,2023-10-15,124.89,Luanda,Angola,0
7654,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7655,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7656,30,78,2023-03-14,543.21,New Castle,England,0
7657,42,24,2023-07-23,875.99,San Antonio,United States,0
7658,11,56,2023-11-04,432.10,Sochi,Russia,0
7659,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7660,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7661,34,56,2024-05-21,875.34,San Jose,United States,0
7662,1,1,2024-05-21,875.34,Porto,Portugal,0
7663,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7664,12,78,2024-02-14,489.22,Bahia,Brazil,0
7665,23,12,2023-04-21,348.67,Los Angeles,United States,0
7666,77,45,2023-10-15,124.89,Luanda,Angola,0
7667,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7668,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7669,30,78,2023-03-14,543.21,New Castle,England,0
7670,42,24,2023-07-23,875.99,San Antonio,United States,0
7671,11,56,2023-11-04,432.10,Sochi,Russia,0
7672,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7673,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7674,34,56,2024-05-21,875.34,San Jose,United States,0
7675,1,1,2024-05-21,875.34,Porto,Portugal,0
7676,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7677,12,78,2024-02-14,489.22,Bahia,Brazil,0
7678,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7679,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7680,30,78,2023-03-14,543.21,New Castle,England,0
7681,42,24,2023-07-23,875.99,San Antonio,United States,0
7682,23,12,2023-04-21,348.67,Los Angeles,United States,0
7683,23,12,2023-04-21,348.67,Los Angeles,United States,0
7684,77,45,2023-10-15,124.89,Luanda,Angola,0
7685,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7686,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7687,30,78,2023-03-14,543.21,New Castle,England,0
7688,42,24,2023-07-23,875.99,San Antonio,United States,0
7689,11,56,2023-11-04,432.10,Sochi,Russia,0
7690,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7691,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7692,34,56,2024-05-21,875.34,San Jose,United States,0
7693,1,1,2024-05-21,875.34,Porto,Portugal,0
7694,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7695,12,78,2024-02-14,489.22,Bahia,Brazil,0
7696,23,12,2023-04-21,348.67,Los Angeles,United States,0
7697,77,45,2023-10-15,124.89,Luanda,Angola,0
7698,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7699,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7700,30,78,2023-03-14,543.21,New Castle,England,0
7701,42,24,2023-07-23,875.99,San Antonio,United States,0
7702,11,56,2023-11-04,432.10,Sochi,Russia,0
7703,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7704,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7705,34,56,2024-05-21,875.34,San Jose,United States,0
7706,1,1,2024-05-21,875.34,Porto,Portugal,0
7707,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7708,12,78,2024-02-14,489.22,Bahia,Brazil,0
7709,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7710,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7711,30,78,2023-03-14,543.21,New Castle,England,0
7712,42,24,2023-07-23,875.99,San Antonio,United States,0
7713,23,12,2023-04-21,348.67,Los Angeles,United States,0
7714,23,12,2023-04-21,348.67,Los Angeles,United States,0
7715,77,45,2023-10-15,124.89,Luanda,Angola,0
7716,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7717,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7718,30,78,2023-03-14,543.21,New Castle,England,0
7719,42,24,2023-07-23,875.99,San Antonio,United States,0
7720,11,56,2023-11-04,432.10,Sochi,Russia,0
7721,25,34,2024-01-19,764.32,Lviv,Ukraine,0
7722,66,79,2023-02-11,199.95,Nairobi,Kenya,0
7723,34,56,2024-05-21,875.34,San Jose,United States,0
7724,1,1,2024-05-21,875.34,Porto,Portugal,0
7725,2,3,2024-05-21,875.34,Sao Paulo,Brazil,0
7726,12,78,2024-02-14,489.22,Bahia,Brazil,0
7727,23,12,2023-04-21,348.67,Los Angeles,United States,0
7728,77,45,2023-10-15,124.89,Luanda,Angola,0
7729,15,67,2023-09-11,678.45,Lisbon,Portugal,0
7730,88,89,2023-01-22,299.99,Lagos,Nigeria,0
7731,30,78,2023-03-14,543.21,New Castle,England,0
7732,42,24,2023-07-23,875.99,San Antonio,United States,0
7733,11,56,2023-11-04,432.10,Sochi,Russia,0
